,id,title,weighted_rating,genre_embedding,keywords_embedding,year
3328,64678,The Art of Getting By,6.593108837384863,"[-0.04027314 -0.52233815  0.37336364  0.82283235 -0.4122642  -0.09445959
  0.43341297  0.0188867 ]","[-0.22411124 -0.44681627  0.2352133   0.25588012  0.08257453 -0.36361146
  0.2879423   0.10638851 -0.26746517  0.12302389  0.40252787 -0.1363273
  0.07908398 -0.49689394  0.01845604  0.07085267 -0.00348462 -0.12552221
  0.17522708  0.4974445   0.5428488   0.45602196  0.38448027 -0.10931822
  0.04761758  0.10457758 -0.47317374  0.12006703 -0.06268494 -0.27102476
 -0.00705648  0.27248487]",0.9047619047619033
3329,4808,Charade,7.441328412410476,"[-0.05473126 -0.5126998   0.39783993  0.73664457 -0.33664158 -0.01263446
  0.42012087 -0.04812271]","[-0.27862117 -0.3905237   0.27634805  0.2428108   0.0405965  -0.4075517
  0.2924748   0.06500749 -0.25443405  0.16137584  0.42729774 -0.08727753
  0.02758702 -0.5711939  -0.04266038  0.05529175  0.05621896 -0.24656045
  0.286312    0.50746936  0.5863654   0.47801098  0.40333235 -0.14345013
  0.08433392  0.09815145 -0.5801477   0.11434504 -0.02948546 -0.2644146
 -0.01871937  0.33067545]",0.5238095238095237
3330,27579,The American,6.13000241216873,"[ 0.0779836  -0.49768433  0.33035287  0.80231404 -0.35817346 -0.05316107
  0.5653591  -0.07053957]","[-0.28700584 -0.50235707  0.31047913  0.31935775  0.06025165 -0.42388508
  0.37917325  0.11018891 -0.28079373  0.19080396  0.5426093  -0.11785617
  0.09034897 -0.5863208  -0.07196577  0.03510541  0.16416511 -0.19515485
  0.27603585  0.604472    0.630905    0.5420041   0.4612429  -0.15986003
  0.00424827  0.0856095  -0.6292829   0.13560148 -0.02275243 -0.33187422
 -0.02863061  0.3809018 ]",0.8968253968253954
3331,157849,A Most Wanted Man,6.549269908844662,"[ 0.08818435 -0.6030734   0.30956748  0.70865625 -0.22630768  0.02343619
  0.61466545 -0.09931428]","[-0.28661078 -0.539267    0.28958133  0.26548487  0.06573819 -0.41822273
  0.34654328  0.08325028 -0.31993145  0.17744307  0.5099824  -0.11623507
  0.08324695 -0.59764814 -0.06661376  0.05304331  0.07830118 -0.21030965
  0.27104044  0.5630649   0.6306538   0.55224544  0.43737945 -0.19662131
  0.07267749  0.13998745 -0.6202098   0.1093693  -0.06869996 -0.30642202
 -0.02156563  0.3297594 ]",0.928571428571427
3332,74534,The Best Exotic Marigold Hotel,6.846590463941931,"[-0.00513549 -0.63596463  0.5425572   0.8747257  -0.44701773 -0.04850834
  0.4946904  -0.0780216 ]","[-0.19417204 -0.41304424  0.22019196  0.24638247  0.04209401 -0.34512022
  0.28842694  0.08323203 -0.24854508  0.09829032  0.3835263  -0.11093342
  0.05313625 -0.46078736 -0.019792    0.05262158  0.02313484 -0.1390518
  0.19254644  0.4570408   0.48448548  0.41323107  0.3451969  -0.1328537
  0.02940926  0.1014657  -0.44072756  0.11118343 -0.04963378 -0.22730698
  0.00214443  0.26022965]",0.9126984126984112
3333,72358,A Thousand Words,6.245413282811557,"[-0.00513549 -0.63596463  0.5425572   0.8747257  -0.44701773 -0.04850834
  0.4946904  -0.0780216 ]","[-0.04993458 -0.31257698  0.14212818  0.10521165  0.07709294 -0.1940858
  0.16660076  0.04946737 -0.18646103  0.03283715  0.18865661 -0.070001
  0.05904583 -0.25698075  0.04928029  0.06259255 -0.00752213  0.01364676
  0.09435944  0.27571535  0.33237663  0.23154487  0.19474365 -0.06180806
  0.01754424  0.03163889 -0.25717953  0.00999398 -0.01723585 -0.1712539
 -0.0184244   0.11511862]",0.9126984126984112
3334,10676,Halloween III: Season of the Witch,5.5528706227607305,"[ 0.03864424 -0.41961622  0.28376746  0.71771604 -0.29165292 -0.0337479
  0.43636355 -0.04592736]","[-0.0584967  -0.5804786   0.24710298  0.18550906  0.21542172 -0.3285759
  0.2967959   0.12572087 -0.3039939   0.0780905   0.34398195 -0.12605402
  0.15112343 -0.42387605  0.11888298  0.05067376  0.02005617  0.09629837
  0.1403657   0.5047538   0.56009585  0.3646367   0.36777002 -0.11652102
 -0.01564985  0.02271552 -0.41818717 -0.03407302 -0.03446665 -0.38747996
 -0.02463604  0.13272329]",0.674603174603174
3335,157,Star Trek III: The Search for Spock,6.6236509997422965,"[ 0.08788467 -0.5969386   0.34934545  0.7916342  -0.32025996 -0.05358476
  0.4817449  -0.09315738]","[-0.12412539 -0.47498298  0.20720655  0.24674433  0.13635014 -0.3378214
  0.2900815   0.14791843 -0.22228706  0.11397555  0.37981847 -0.13057296
  0.0874671  -0.4364176   0.05060996  0.03325116  0.02741954 -0.02827455
  0.18477534  0.4566951   0.5660125   0.3611286   0.35601547 -0.08750185
 -0.00433774  0.02063768 -0.38495347  0.02510389 -0.01351207 -0.31942794
 -0.03650846  0.23454422]",0.6904761904761898
3336,420648,The Bar,6.40758183267118,"[ 0.04448444 -0.59413916  0.37544855  0.7486181  -0.30849335  0.01352589
  0.4456785  -0.14316005]","[-9.57212672e-02 -5.61633348e-01  2.42053211e-01  1.94189876e-01
  1.72105968e-01 -3.38863343e-01  3.19643199e-01  1.21001393e-01
 -2.98610002e-01  1.05365537e-01  3.66395444e-01 -1.23556189e-01
  1.43492222e-01 -4.52451915e-01  8.97074863e-02  4.88842577e-02
  6.48429431e-03  2.96782274e-02  1.48883030e-01  5.04731596e-01
  5.76159537e-01  3.86602998e-01  3.80788535e-01 -1.19083874e-01
  4.34433459e-04  5.44794053e-02 -4.41439062e-01  3.75324767e-03
 -4.79718335e-02 -3.67660433e-01 -2.06110179e-02  1.71619430e-01]",0.9523809523809508
3337,11596,New Nightmare,6.495209136259929,"[ 0.03004889 -0.5075154   0.3413539   0.7204993  -0.25802386 -0.04177079
  0.410305   -0.13058347]","[-0.19496566 -0.6777081   0.32365078  0.22591332  0.20335166 -0.39173362
  0.4039028   0.12434309 -0.38866845  0.15997422  0.46368048 -0.13854697
  0.18402801 -0.5201666   0.07483441  0.04823746  0.08497705  0.04122924
  0.1941589   0.610619    0.6298553   0.49350476  0.430937   -0.15423001
 -0.01118877  0.07335245 -0.592945    0.02981772 -0.07355002 -0.4435288
 -0.02774977  0.2190906 ]",0.7698412698412689
3338,40205,16 Wishes,6.398670581458765,"[ 0.00867871 -0.6046858   0.4930083   0.8577814  -0.38238367 -0.06646572
  0.48623383 -0.14260434]","[-0.1354195  -0.33788148  0.20898402  0.24111228  0.08054294 -0.28503013
  0.22491522  0.10203872 -0.16272815  0.10678807  0.32631788 -0.10695755
  0.06769624 -0.39585164  0.00927933  0.0564973   0.02025729 -0.07649584
  0.13387652  0.43925095  0.4642583   0.32307658  0.31072566 -0.10037626
  0.00505267  0.05582656 -0.33440456  0.05490166 -0.01365792 -0.23989321
 -0.00300294  0.23691754]",0.8968253968253954
3339,687,Dead Man Walking,7.176177249741983,"[ 0.04031683 -0.5657345   0.4824852   0.9308497  -0.4820579  -0.1501489
  0.5637227   0.01349164]","[-0.18451452 -0.4033999   0.20557432  0.21455126  0.06512715 -0.3244251
  0.25657976  0.06903066 -0.25879952  0.11323214  0.35361394 -0.09051075
  0.06587063 -0.44617093 -0.0169449   0.03483758  0.01614627 -0.10500417
  0.17569382  0.43906465  0.4594547   0.3983077   0.32212043 -0.10617211
  0.02729117  0.08978855 -0.42977917  0.10056552 -0.05827155 -0.22445558
 -0.00207201  0.24192362]",0.7777777777777768
3340,110,Three Colors: Red,7.623029231574895,"[-0.02442972 -0.46587968  0.357792    0.77406055 -0.36000168 -0.08039483
  0.46614242  0.01288612]","[-0.09435264 -0.36763293  0.16104503  0.16024435  0.10390718 -0.23524538
  0.20593531  0.07071978 -0.18312062  0.07537916  0.26433012 -0.08720421
  0.06760615 -0.33307296  0.03322712  0.0327589   0.00318071 -0.02748963
  0.12837338  0.34636238  0.40618485  0.28079697  0.25827143 -0.08852813
  0.01896279  0.04809786 -0.3050682   0.01579435 -0.03540889 -0.22835179
 -0.01896254  0.14447036]",0.7698412698412689
3341,9886,Johnny Mnemonic,5.992165669363768,"[ 0.08788466 -0.5969386   0.34934542  0.7916342  -0.32025996 -0.05358476
  0.4817449  -0.09315738]","[-0.13599907 -0.44150075  0.17078084  0.20605697  0.1341408  -0.25846753
  0.24087098  0.10791133 -0.21527328  0.11376619  0.3196976  -0.0857559
  0.05924616 -0.34925234  0.0581503  -0.0112728   0.08131715  0.01231463
  0.18595105  0.33575237  0.43713096  0.25646007  0.29300344 -0.05957644
 -0.0268709   0.0268286  -0.31005213 -0.01386246  0.01849821 -0.31178787
 -0.0557246   0.159674  ]",0.7777777777777768
3342,11846,Father of the Bride,6.503496897348704,"[-0.08572546 -0.5925683   0.43343562  0.7667084  -0.37722403  0.00718097
  0.36438066 -0.07262655]","[-0.22839336 -0.6584015   0.23486991  0.18936267  0.20349623 -0.16794986
  0.3557923   0.10854771 -0.22391178  0.24196696  0.37551114 -0.2779221
  0.17929824 -0.47502282  0.1715319   0.0144762  -0.05273294 -0.01015989
  0.1592559   0.47502697  0.6019751   0.3679035   0.504468   -0.0577499
  0.01985359  0.11016242 -0.51564616 -0.07834011 -0.11393806 -0.4730795
 -0.03399132  0.14125301]",0.7460317460317452
3343,9728,Friday the 13th Part III,6.076769094603657,"[ 0.0958568  -0.47314924  0.21414898  0.7185963  -0.28719488 -0.03599073
  0.29671204 -0.16063102]","[-0.17411365 -0.71552837  0.32652453  0.09877505  0.25122207 -0.32760188
  0.43187362  0.12959272 -0.40806141  0.16871177  0.43115655 -0.12762864
  0.26151904 -0.41713852  0.11691572  0.0185916   0.09526492  0.16684689
  0.15448003  0.5573215   0.5364454   0.4682544   0.3875624  -0.16651405
 -0.04601285  0.0551355  -0.61547536 -0.04823792 -0.06899088 -0.5101724
 -0.03726541  0.11507816]",0.674603174603174
3344,170522,Asterix: The Mansions of the Gods,6.790661553675287,"[-0.01098525 -0.6810416   0.48588473  0.83537775 -0.38217735 -0.01439276
  0.46813938 -0.15140426]","[-0.17090331 -0.3948903   0.27267808  0.35166633  0.11070775 -0.406139
  0.28576458  0.13756195 -0.17334329  0.15249358  0.49032405 -0.10036123
  0.05875175 -0.5181449  -0.04869949  0.04159621  0.1354077  -0.15526524
  0.20221223  0.62755466  0.6657895   0.49162042  0.4165482  -0.11761956
  0.03798721  0.02819769 -0.50299746  0.11545546  0.00669393 -0.26807922
 -0.0362929   0.398432  ]",0.928571428571427
3345,13523,Sex Drive,6.43829623688093,"[-0.01352413 -0.6513913   0.42902458  0.78872937 -0.3371599  -0.03269691
  0.40464938 -0.11066493]","[-0.17315798 -0.4962786   0.2518605   0.25713807  0.11819755 -0.3617586
  0.30314925  0.1361346  -0.26403344  0.11180773  0.39719558 -0.16905743
  0.10727336 -0.5096423   0.07300638  0.05810736 -0.02754427 -0.05060532
  0.15773183  0.5170851   0.59007525  0.43976745  0.4241647  -0.08765209
  0.03469148  0.08870198 -0.46339035  0.07548824 -0.05722056 -0.3382073
 -0.03158917  0.24650937]",0.8809523809523796
3346,10336,Spawn,5.719883106766336,"[ 0.0724047  -0.5928896   0.3491325   0.775253   -0.29993913 -0.04789768
  0.43771553 -0.12754415]","[-0.13744874 -0.5795702   0.30308577  0.49288616  0.14902428 -0.30232078
  0.40846214  0.20385095 -0.04407253  0.14900371  0.5759648  -0.16702814
  0.02940642 -0.5033659   0.00387332 -0.02601334  0.36729026 -0.12005085
  0.19999307  0.5817009   0.8281749   0.3925872   0.5229549  -0.16848591
 -0.1564101   0.03383495 -0.40706468 -0.06753702  0.18462142 -0.3965889
 -0.10398527  0.51015633]",0.7936507936507926
3347,38319,Your Highness,5.676875679516853,"[ 0.04674511 -0.68864334  0.46580067  0.821208   -0.34145564 -0.05217792
  0.41494912 -0.1742046 ]","[-0.17534195 -0.59369534  0.29965225  0.29315925  0.16622205 -0.383742
  0.3622093   0.14826517 -0.31581342  0.166665    0.46243826 -0.14030497
  0.13455653 -0.534416    0.04731881  0.04437792  0.0796491  -0.01226761
  0.18391632  0.61577076  0.66935134  0.45611766  0.45462954 -0.14680795
 -0.02136246  0.07626688 -0.5349408   0.02396332 -0.02117715 -0.4139363
 -0.02374121  0.2762845 ]",0.9047619047619033
3348,446807,The Girl in the Spider's Web,6.253120121329422,"[ 0.08818435 -0.6030734   0.30956748  0.70865625 -0.22630768  0.02343619
  0.61466545 -0.09931428]","[-0.13397126 -0.4579067   0.21431226  0.22748624  0.10392252 -0.3161194
  0.28606495  0.11610472 -0.23616797  0.09043485  0.36354768 -0.10234999
  0.07884088 -0.4198799   0.02265899  0.03999096  0.04957747 -0.0193047
  0.16847843  0.45624265  0.5057225   0.37337443  0.33578673 -0.12537093
 -0.00937102  0.0473474  -0.39287117  0.054766   -0.01901796 -0.29017657
 -0.02225249  0.21528465]",0.9603174603174605
3349,371608,The Strangers: Prey at Night,5.899496217820652,"[ 0.09202057 -0.5381113   0.26185822  0.71362627 -0.25675127 -0.00627727
  0.45568874 -0.12997265]","[-0.05321005 -0.7409966   0.3238161   0.07501692  0.27952352 -0.3126793
  0.36270788  0.15042569 -0.39263317  0.09895029  0.3753841  -0.1002992
  0.25300145 -0.36567318  0.15946466  0.04372706  0.08801344  0.27714905
  0.10453781  0.5430855   0.53913206  0.384904    0.3501222  -0.1559181
 -0.06923364  0.03118907 -0.53403    -0.08054835 -0.05765335 -0.5220329
 -0.08551437  0.01137563]",0.9603174603174605
3350,556574,Hamilton,7.821075165189066,"[ 0.07618453 -0.53143907  0.4030611   0.8010498  -0.38486663 -0.1286937
  0.44567156 -0.08764517]","[-0.14351712 -0.30072817  0.19137365  0.1972155   0.0244419  -0.27227703
  0.212205    0.03890075 -0.2158848   0.07095574  0.27617872 -0.10294397
  0.05765093 -0.37932518 -0.01544961  0.03325265 -0.014526   -0.12686266
  0.15236476  0.39249212  0.36767727  0.35245922  0.28546128 -0.10045183
  0.04205779  0.10385729 -0.33430356  0.1068874  -0.05228671 -0.14781933
  0.03305083  0.20690864]",0.9761904761904763
3351,382614,The Book of Henry,7.307930020220879,"[ 0.0779836  -0.49768433  0.33035287  0.80231404 -0.35817346 -0.05316107
  0.5653591  -0.07053957]","[-3.5440010e-01 -4.2510051e-01  2.4573739e-01  2.7328378e-01
  1.3144353e-02 -3.7314475e-01  3.1717211e-01  8.7805822e-02
 -2.9833189e-01  1.6873960e-01  4.4452944e-01 -1.1991553e-01
  3.6946449e-02 -5.4944527e-01 -5.3780127e-02  9.1038831e-02
  4.2974279e-04 -2.2617319e-01  2.4131915e-01  5.1722920e-01
  5.1694173e-01  5.0084937e-01  3.9883161e-01 -1.4348480e-01
  9.7938851e-02  1.4593408e-01 -5.3541839e-01  2.1798678e-01
 -7.8384221e-02 -2.2244564e-01  2.1098208e-02  3.4722453e-01]",0.9523809523809508
3352,196867,Annie,6.358462752148226,"[-0.00386148 -0.60793936  0.5327966   0.8751871  -0.44257617 -0.03640288
  0.49391928 -0.12178117]","[-0.1634549  -0.44715667  0.27178937  0.3578858   0.07721857 -0.35096467
  0.32439017  0.1357059  -0.16215737  0.12125491  0.44039503 -0.14836557
  0.046672   -0.5113089   0.01453103  0.03949421  0.11432332 -0.12758574
  0.18746065  0.56916016  0.6506283   0.4191688   0.4515461  -0.15315212
 -0.01733902  0.08788005 -0.39939559  0.05552476  0.05278447 -0.30429426
 -0.0196556   0.38576305]",0.928571428571427
3353,440597,Wish Upon,5.879084527430094,"[ 0.05702463 -0.5908856   0.3356602   0.7312124  -0.24830085 -0.01653695
  0.43799302 -0.16398321]","[-0.28769723 -0.28135327  0.27659643  0.44986963  0.02434026 -0.45310888
  0.2539991   0.16874361 -0.06029767  0.23022814  0.53274524 -0.10856409
  0.03699379 -0.5660114  -0.16354631  0.07174698  0.15113717 -0.26246706
  0.2084854   0.64948     0.60513586  0.43717957  0.39867094 -0.19987339
 -0.06088475  0.10179164 -0.4345416   0.18475787  0.06028179 -0.23815674
  0.01559819  0.5014451 ]",0.9523809523809508
3354,259695,Live by Night,6.366685161731142,"[ 0.0779836  -0.49768433  0.33035287  0.80231404 -0.35817346 -0.05316107
  0.5653591  -0.07053957]","[-0.2529107  -0.72717786  0.3254403   0.28026986  0.17581917 -0.36538276
  0.43219742  0.13719521 -0.36013252  0.2023755   0.5306688  -0.18383697
  0.16507286 -0.5921076   0.05961735  0.01803114  0.08418853 -0.03821744
  0.20237201  0.6340196   0.69612175  0.54737747  0.52804273 -0.16463678
 -0.0326804   0.11196283 -0.68298507  0.03349907 -0.05835308 -0.52098227
 -0.03719229  0.24599978]",0.9444444444444446
3355,293768,Kidnap,6.32600634149541,"[ 0.06425059 -0.584404    0.39602634  0.81975293 -0.35418278 -0.06335635
  0.58919406 -0.04291132]","[-0.27195576 -0.58370346  0.30785957  0.2853015   0.11184923 -0.38319704
  0.3660831   0.10502605 -0.35042104  0.20801018  0.48557976 -0.13593955
  0.12365014 -0.58071274  0.00403205  0.0427722   0.03380701 -0.09561979
  0.22584489  0.58252907  0.6216157   0.5049117   0.45336625 -0.13326338
  0.03345758  0.13390435 -0.6050822   0.10120468 -0.10381784 -0.35288933
 -0.01852908  0.30103582]",0.9523809523809508
3356,66129,The Tuche Family,6.187462462574381,"[-0.05058781 -0.7061948   0.6026292   0.8186017  -0.41197753  0.05313222
  0.42565805 -0.16953485]","[-0.02999913 -0.15487362  0.07754069  0.05740026  0.0545449  -0.07659878
  0.07702749  0.014121   -0.08761381  0.00593145  0.08169256 -0.04566666
  0.01442183 -0.09430509  0.02684712 -0.01452456  0.00951451  0.01945052
  0.03440448  0.15639764  0.15482181  0.07040941  0.1000606  -0.02680102
 -0.02383515  0.00592392 -0.10916679  0.00137789 -0.00760344 -0.08255119
 -0.00791573  0.02365139]",0.9047619047619033
3357,37257,Witness for the Prosecution,7.822576584385677,"[ 0.05100786 -0.41431406  0.33604658  0.79160094 -0.36789647 -0.07839491
  0.5376711  -0.03713982]","[-0.14709201 -0.6245014   0.2717952   0.17505187  0.15892427 -0.33869407
  0.33426124  0.08083605 -0.36437395  0.12830716  0.37189674 -0.12590688
  0.17796317 -0.46755618  0.06422769  0.06243588  0.01262465  0.03538946
  0.14998148  0.5398675   0.54599863  0.44001058  0.39301786 -0.14760715
  0.02250749  0.0958142  -0.5198367   0.03137717 -0.10696564 -0.3805091
 -0.01485659  0.16335821]",0.4761904761904763
3358,24684,An Education,6.866846082737932,"[-0.04027314 -0.52233815  0.37336364  0.82283235 -0.4122642  -0.09445959
  0.43341297  0.0188867 ]","[-0.12203556 -0.5021744   0.24630512  0.25554347  0.146749   -0.33456016
  0.29855087  0.11956676 -0.25003955  0.08155926  0.34979272 -0.20131333
  0.09245786 -0.47889403  0.12698188  0.09425229 -0.07792418 -0.03931371
  0.16088034  0.5342261   0.60948735  0.42069173  0.43929172 -0.08636031
  0.05873114  0.06563684 -0.3907853   0.0387192  -0.05154498 -0.33734334
 -0.01391765  0.21200371]",0.8888888888888875
3359,4978,An American Tail,6.706816789438775,"[ 0.01174092 -0.6459265   0.4558487   0.8634398  -0.39969742 -0.06521303
  0.50265557 -0.10564765]","[-0.19382061 -0.33267477  0.20245361  0.22862808  0.04960059 -0.2914244
  0.24746042  0.08674288 -0.20373766  0.09919618  0.33602676 -0.09474267
  0.06786849 -0.42243302 -0.02431874  0.02259655  0.01760929 -0.11910456
  0.17150445  0.40502536  0.45353824  0.35994983  0.3120047  -0.11280923
  0.03131973  0.08855937 -0.38109896  0.09623697 -0.044926   -0.19792601
  0.01021737  0.26746958]",0.7063492063492056
3360,463257,The Peanut Butter Falcon,7.219390566178783,"[ 0.04020252 -0.68032235  0.5017723   0.8607409  -0.38368905 -0.06982312
  0.49152255 -0.11426165]","[-1.11394994e-01 -3.67653847e-01  1.74128339e-01  1.61092460e-01
  9.57972929e-02 -2.30472565e-01  2.08682284e-01  7.81226754e-02
 -2.13796124e-01  9.30199400e-02  2.65101910e-01 -9.80920717e-02
  7.27798417e-02 -3.39430541e-01  2.96040047e-02  2.66245659e-02
  5.50935697e-03 -2.67648418e-02  1.21716887e-01  3.39097381e-01
  3.90299201e-01  2.80811906e-01  2.64164001e-01 -8.96384045e-02
  3.19216750e-04  5.61441667e-02 -3.34753424e-01  2.27545220e-02
 -4.04158011e-02 -2.34117836e-01 -1.48282638e-02  1.53909221e-01]",0.9682539682539666
3361,25237,Come and See,7.883814723482152,"[-0.00715864 -0.45058048  0.42501277  0.81819755 -0.322918   -0.03733588
  0.42932296 -0.03437071]","[-0.11483109 -0.3918882   0.20721145  0.18589754  0.09487737 -0.29013506
  0.2424388   0.07769267 -0.24420784  0.09109955  0.3032946  -0.11069948
  0.07540067 -0.38918617  0.03642378  0.04104404  0.01475653 -0.04799508
  0.1417525   0.4102014   0.44642445  0.33154067  0.31338108 -0.09623456
  0.02545012  0.04953845 -0.35461387  0.04670368 -0.04686545 -0.24800855
 -0.005107    0.18237959]",0.6984126984126977
3362,458737,First Reformed,6.924584752793342,"[ 0.04031683 -0.5657345   0.4824852   0.9308497  -0.4820579  -0.1501489
  0.5637227   0.01349164]","[-0.12693705 -0.47433767  0.21982314  0.1997993   0.11739503 -0.31591782
  0.26230153  0.0981223  -0.26429728  0.09659369  0.33356667 -0.10504092
  0.10505203 -0.42865968  0.04157354  0.06026496 -0.00398298 -0.01925144
  0.15191963  0.46218485  0.50661653  0.37356666  0.3320871  -0.1095602
  0.02954818  0.06104375 -0.4094438   0.03956379 -0.04561274 -0.29349604
 -0.01384362  0.19536805]",0.9603174603174605
3363,300681,Replicas,6.208413779282891,"[ 0.04710666 -0.5338482   0.36751914  0.79918027 -0.34688425 -0.04656678
  0.55305517 -0.02128623]","[-0.00253334 -0.36247724  0.1496298   0.12222473  0.1506782  -0.18250373
  0.17592274  0.08728901 -0.16615492  0.02683588  0.20468457 -0.11177899
  0.08568966 -0.25849012  0.10896967  0.04444352 -0.02158466  0.06484849
  0.07687845  0.32194614  0.39704055  0.21724057  0.2568422  -0.07655907
 -0.00317977  0.00379527 -0.20734513 -0.05851681 -0.01325401 -0.2586935
 -0.02218284  0.08318172]",0.9603174603174605
3364,8290,Don't Look Now... We're Being Shot At!,7.6073310467886905,"[-0.05261096 -0.5208106   0.48508477  0.7620736  -0.28787783  0.06430468
  0.36029065 -0.12588395]","[-0.14110993 -0.24696997  0.21623579  0.18154596  0.04063247 -0.32613438
  0.2114666   0.04507603 -0.20578918  0.08046112  0.28803617 -0.05988924
  0.00824634 -0.4231243   0.01142757  0.05883303  0.00459813 -0.18858208
  0.20917876  0.36878046  0.446774    0.3588048   0.29836574 -0.07115445
  0.07967165  0.02777631 -0.38308138  0.0824362  -0.02593797 -0.18643652
 -0.01432994  0.21399345]",0.5476190476190474
3365,9779,The Sisterhood of the Traveling Pants,6.538703404114859,"[-0.00513549 -0.63596463  0.5425572   0.8747257  -0.44701773 -0.04850834
  0.4946904  -0.0780216 ]","[-0.1879728  -0.5960305   0.29329175  0.3030335   0.13081488 -0.4084855
  0.3757558   0.18088686 -0.28631642  0.11374361  0.46203336 -0.23387909
  0.08963639 -0.5626199   0.10206583  0.10944407 -0.06217272 -0.08327373
  0.19960454  0.605139    0.6899067   0.5226573   0.5262747  -0.0815002
  0.06218555  0.10164907 -0.5127251   0.07883086 -0.0567216  -0.4075896
 -0.03917133  0.28359216]",0.8571428571428559
3366,359983,The Lion Guard: Return of the Roar,6.693480380773785,"[-0.05119771 -0.55561584  0.45455393  0.7838828  -0.37805936 -0.00352553
  0.47955212 -0.1569517 ]","[-0.25597674 -0.5700321   0.30411202  0.31787705  0.06856368 -0.40762934
  0.3391695   0.1190491  -0.31830996  0.1775162   0.509078   -0.15996382
  0.11058576 -0.648021   -0.0511964   0.06987792  0.01842264 -0.17300871
  0.21181032  0.6127207   0.6586187   0.53525364  0.4176315  -0.15882233
  0.00713692  0.1455515  -0.5517136   0.13147894 -0.04109763 -0.30517268
 -0.01935681  0.37281096]",0.936507936507935
3367,393559,My Life as a Zucchini,7.520508065036912,"[-0.05107316 -0.599961    0.45401272  0.83088094 -0.4192412  -0.02680751
  0.45083934 -0.07622039]","[-3.4588143e-02 -7.9197675e-01  3.0683696e-01  2.8056490e-01
  2.9725274e-01 -3.7365535e-01  3.9929929e-01  1.7950428e-01
 -3.3063614e-01  1.1463200e-01  4.3562981e-01 -2.1670072e-01
  1.8286164e-01 -5.4641789e-01  2.0178296e-01  5.4643054e-02
  1.9313892e-02  1.2868679e-01  1.8191803e-01  6.9368029e-01
  8.2915419e-01  4.5016158e-01  5.2430934e-01 -1.4661765e-01
 -4.2826280e-02  1.3329509e-02 -4.9534592e-01 -1.1495623e-01
  5.3770840e-05 -5.2795088e-01 -4.8080206e-02  2.0179671e-01]",0.9444444444444446
3368,434555,The Possession of Hannah Grace,5.860528852515518,"[ 0.06808682 -0.51944184  0.3483171   0.824723   -0.3846264  -0.09306981
  0.4302174  -0.07356969]","[-0.04991189 -0.5942266   0.24145958  0.13924739  0.22338203 -0.27371284
  0.29128373  0.11284498 -0.31643033  0.0817221   0.31963006 -0.14694345
  0.16833182 -0.37706596  0.13783076  0.04777157  0.00382049  0.12645587
  0.12287467  0.47963074  0.5455414   0.3368405   0.35728505 -0.11759868
 -0.01853391  0.02124024 -0.41418347 -0.0681854  -0.06124063 -0.39860848
 -0.0416548   0.0904609 ]",0.9603174603174605
3369,234200,Pride,7.45979517680018,"[-0.00513549 -0.63596463  0.5425572   0.8747257  -0.44701773 -0.04850834
  0.4946904  -0.0780216 ]","[-0.18060853 -0.6056144   0.24109843  0.25132024  0.01478022 -0.29811424
  0.3584887   0.07206907 -0.2545844   0.08767245  0.3825083  -0.24775164
  0.06303895 -0.57185405  0.02745149  0.11978815 -0.13269632 -0.20957372
  0.19287619  0.55434364  0.65397507  0.5155764   0.45057338 -0.18217771
  0.06847121  0.2225651  -0.44834745  0.04331553 -0.09850761 -0.2849248
  0.05062193  0.25859082]",0.928571428571427
3370,11797,Fright Night,6.943681629251422,"[ 0.02263449 -0.589672    0.4083891   0.76859903 -0.3495862   0.00857075
  0.36118504 -0.16508293]","[-0.06842177 -0.5181295   0.23137102  0.23347566  0.16465937 -0.3115766
  0.28103885  0.11677515 -0.24532866  0.08705445  0.34486404 -0.13834825
  0.10020299 -0.42586136  0.08333357  0.03784519  0.01256794  0.01069803
  0.16637532  0.5026215   0.57282525  0.35487816  0.36263803 -0.10446019
 -0.02094552  0.01652482 -0.37604904 -0.01855615 -0.00842112 -0.33134696
 -0.03324824  0.2237509 ]",0.6984126984126977
3371,396461,Under the Silver Lake,6.447031703706157,"[ 0.05100786 -0.41431406  0.33604658  0.79160094 -0.36789647 -0.07839491
  0.5376711  -0.03713982]","[-0.0796458  -0.54396063  0.24197617  0.18399163  0.18384191 -0.2998839
  0.28770512  0.10735317 -0.26573527  0.09252717  0.33391947 -0.12360595
  0.16264823 -0.40150276  0.11117524  0.0461648   0.00368786  0.03674394
  0.13577482  0.46907097  0.5424432   0.35546052  0.35395202 -0.10267462
 -0.01271407  0.04512187 -0.41873378 -0.02643396 -0.03572002 -0.37468445
 -0.02520501  0.15604612]",0.9603174603174605
3372,9890,The Stepford Wives,5.937854426526924,"[ 0.01936259 -0.53736025  0.375761    0.7650776  -0.34381986  0.00138462
  0.40104914 -0.10273397]","[-0.2192511  -0.524716    0.28969142  0.37701717  0.1408789  -0.42298305
  0.3615564   0.18190439 -0.26450953  0.175147    0.5166395  -0.09783867
  0.06361575 -0.5812676  -0.01120818  0.04264742  0.13311951 -0.09328976
  0.26148835  0.57862705  0.677499    0.4527177   0.4318757  -0.13620467
 -0.03448324  0.02864274 -0.48870504  0.095967    0.02826084 -0.36205754
 -0.05430247  0.3863807 ]",0.849206349206348
